	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.934 ± 0.014931	0.855 ± 0.022341	0.09985 ± 0.012671	0.835 ± 0.025306	0.710 ± 0.044681	0.3241 ± 0.032010	0.764 ± 0.067008	0.736 ± 0.054439	0.827 ± 0.015236	0.937 ± 0.064619	0.932 ± 0.015311	0.921 ± 0.017983	0.756 ± 0.028689	0.955 ± 0.047913
precision_recall_auc	0.917 ± 0.018940	0.787 ± 0.081596	0.11316 ± 0.013578	0.717 ± 0.136248	0.573 ± 0.163191	0.3587 ± 0.038803	0.740 ± 0.081627	0.648 ± 0.128808	0.749 ± 0.073071	0.991 ± 0.028748	0.915 ± 0.019369	0.895 ± 0.027771	0.578 ± 0.161865	0.995 ± 0.014374
roc_auc	0.912 ± 0.020964	0.790 ± 0.067914	0.11862 ± 0.015282	0.728 ± 0.110854	0.580 ± 0.135828	0.3714 ± 0.041793	0.733 ± 0.077152	0.650 ± 0.109541	0.751 ± 0.062074	0.982 ± 0.037693	0.911 ± 0.021421	0.892 ± 0.030514	0.589 ± 0.134052	0.991 ± 0.019165
