	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.789 ± 0.051769	0.699 ± 0.048135	0.19614 ± 0.026882	0.653 ± 0.055132	0.397 ± 0.096271	0.5979 ± 0.087232	0.416 ± 0.105424	0.407 ± 0.100441	0.712 ± 0.038521	0.704 ± 0.072316	0.784 ± 0.053401	0.753 ± 0.063063	0.611 ± 0.058561	0.786 ± 0.064461
precision_recall_auc	0.788 ± 0.030737	0.707 ± 0.024309	0.19378 ± 0.017725	0.663 ± 0.039429	0.414 ± 0.048618	0.6048 ± 0.085504	0.430 ± 0.041981	0.422 ± 0.044578	0.723 ± 0.031103	0.708 ± 0.027230	0.782 ± 0.032850	0.767 ± 0.029444	0.628 ± 0.069537	0.786 ± 0.037421
roc_auc	0.779 ± 0.022136	0.699 ± 0.033754	0.20129 ± 0.014394	0.647 ± 0.043837	0.399 ± 0.067508	0.6357 ± 0.062866	0.430 ± 0.087615	0.414 ± 0.074463	0.709 ± 0.032140	0.721 ± 0.074481	0.773 ± 0.022760	0.757 ± 0.037376	0.594 ± 0.069537	0.805 ± 0.064461
