	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.807 ± 0.079631	0.737 ± 0.057065	0.17936 ± 0.034456	0.685 ± 0.076854	0.475 ± 0.114131	0.6199 ± 0.165573	0.521 ± 0.116945	0.497 ± 0.114686	0.733 ± 0.048955	0.789 ± 0.078422	0.802 ± 0.083624	0.781 ± 0.077418	0.611 ± 0.090722	0.864 ± 0.060606
precision_recall_auc	0.818 ± 0.040243	0.739 ± 0.037214	0.18118 ± 0.023100	0.686 ± 0.045830	0.477 ± 0.074427	0.7053 ± 0.155535	0.538 ± 0.106262	0.506 ± 0.086929	0.729 ± 0.029183	0.809 ± 0.092038	0.814 ± 0.041517	0.778 ± 0.047090	0.600 ± 0.057378	0.877 ± 0.064461
roc_auc	0.821 ± 0.045995	0.740 ± 0.036459	0.18005 ± 0.027166	0.681 ± 0.053395	0.480 ± 0.072917	0.6918 ± 0.191567	0.558 ± 0.096605	0.517 ± 0.079009	0.729 ± 0.040229	0.829 ± 0.091557	0.816 ± 0.047118	0.786 ± 0.059055	0.589 ± 0.091475	0.891 ± 0.071710
