	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.762 ± 0.062073	0.729 ± 0.040302	0.20588 ± 0.024662	0.693 ± 0.047744	0.458 ± 0.080604	0.7380 ± 0.127119	0.475 ± 0.086578	0.466 ± 0.082469	0.745 ± 0.036813	0.730 ± 0.068425	0.753 ± 0.066269	0.740 ± 0.043017	0.667 ± 0.074074	0.791 ± 0.077850
precision_recall_auc	0.774 ± 0.054337	0.727 ± 0.067123	0.19579 ± 0.027161	0.678 ± 0.088289	0.454 ± 0.134247	0.6729 ± 0.139674	0.484 ± 0.133117	0.469 ± 0.133274	0.731 ± 0.058883	0.753 ± 0.081783	0.764 ± 0.058320	0.771 ± 0.044824	0.622 ± 0.104100	0.832 ± 0.064461
roc_auc	0.767 ± 0.063312	0.725 ± 0.051626	0.19621 ± 0.024265	0.680 ± 0.063035	0.451 ± 0.103252	0.6287 ± 0.074570	0.476 ± 0.105795	0.463 ± 0.103871	0.731 ± 0.046801	0.745 ± 0.066020	0.757 ± 0.068660	0.772 ± 0.038264	0.628 ± 0.074305	0.823 ± 0.050023
