	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.817 ± 0.024949	0.770 ± 0.038684	0.18273 ± 0.018353	0.734 ± 0.043256	0.540 ± 0.077368	0.6016 ± 0.065250	0.578 ± 0.093357	0.559 ± 0.084434	0.764 ± 0.027756	0.814 ± 0.076498	0.813 ± 0.025773	0.763 ± 0.035214	0.672 ± 0.048644	0.868 ± 0.069267
precision_recall_auc	0.847 ± 0.016670	0.768 ± 0.043437	0.16244 ± 0.009258	0.717 ± 0.067666	0.536 ± 0.086874	0.5359 ± 0.042768	0.606 ± 0.069722	0.570 ± 0.077337	0.750 ± 0.043815	0.856 ± 0.046019	0.844 ± 0.017319	0.813 ± 0.022737	0.622 ± 0.093697	0.914 ± 0.033539
roc_auc	0.847 ± 0.020552	0.778 ± 0.034756	0.16073 ± 0.011770	0.732 ± 0.046654	0.556 ± 0.069513	0.5168 ± 0.031804	0.626 ± 0.072028	0.590 ± 0.069832	0.755 ± 0.029721	0.871 ± 0.049570	0.843 ± 0.021848	0.820 ± 0.017824	0.633 ± 0.053672	0.923 ± 0.030679
