	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.842 ± 0.056688	0.818 ± 0.031088	0.15291 ± 0.009842	0.800 ± 0.034455	0.636 ± 0.062176	0.5015 ± 0.050950	0.637 ± 0.061702	0.637 ± 0.061907	0.837 ± 0.029407	0.800 ± 0.035481	0.834 ± 0.064350	0.853 ± 0.020831	0.800 ± 0.038845	0.836 ± 0.031782
precision_recall_auc	0.892 ± 0.009879	0.842 ± 0.016324	0.14139 ± 0.005630	0.826 ± 0.017166	0.683 ± 0.032649	0.4556 ± 0.014630	0.683 ± 0.034635	0.683 ± 0.033410	0.862 ± 0.017497	0.821 ± 0.029712	0.890 ± 0.010053	0.875 ± 0.010144	0.833 ± 0.026189	0.850 ± 0.030679
roc_auc	0.882 ± 0.032170	0.839 ± 0.011406	0.14101 ± 0.005563	0.823 ± 0.011192	0.678 ± 0.022811	0.4665 ± 0.035007	0.678 ± 0.027201	0.678 ± 0.024788	0.858 ± 0.009251	0.820 ± 0.029138	0.877 ± 0.039855	0.872 ± 0.008544	0.828 ± 0.017568	0.850 ± 0.030679
