	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.667 ± 0.057914	0.734 ± 0.053304	0.21276 ± 0.024530	0.727 ± 0.046441	0.468 ± 0.106608	0.7853 ± 0.165434	0.470 ± 0.101879	0.469 ± 0.104227	0.801 ± 0.036791	0.669 ± 0.068910	0.645 ± 0.060849	0.738 ± 0.043470	0.800 ± 0.028689	0.668 ± 0.093523
precision_recall_auc	0.735 ± 0.047728	0.751 ± 0.037866	0.19632 ± 0.017150	0.740 ± 0.037589	0.501 ± 0.075731	0.6446 ± 0.107672	0.505 ± 0.079995	0.503 ± 0.077749	0.818 ± 0.054186	0.688 ± 0.051130	0.722 ± 0.049712	0.777 ± 0.032943	0.806 ± 0.070516	0.695 ± 0.074381
roc_auc	0.686 ± 0.072082	0.729 ± 0.041204	0.20581 ± 0.025583	0.721 ± 0.033388	0.458 ± 0.082407	0.7246 ± 0.132910	0.459 ± 0.076520	0.459 ± 0.079450	0.797 ± 0.029816	0.663 ± 0.052093	0.663 ± 0.081295	0.753 ± 0.046396	0.794 ± 0.026836	0.664 ± 0.080745
