	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.688 ± 0.102866	0.630 ± 0.038298	0.23442 ± 0.023927	0.659 ± 0.042799	0.259 ± 0.076597	0.7074 ± 0.078767	0.324 ± 0.106171	0.289 ± 0.088394	0.784 ± 0.087212	0.540 ± 0.025364	0.673 ± 0.112341	0.712 ± 0.066769	0.850 ± 0.090911	0.409 ± 0.056692
precision_recall_auc	0.709 ± 0.059479	0.643 ± 0.024010	0.22757 ± 0.014743	0.675 ± 0.017834	0.287 ± 0.048020	0.6727 ± 0.049760	0.354 ± 0.053573	0.319 ± 0.049266	0.805 ± 0.041690	0.549 ± 0.019436	0.696 ± 0.064988	0.728 ± 0.042213	0.878 ± 0.035136	0.409 ± 0.052486
roc_auc	0.724 ± 0.061585	0.662 ± 0.049155	0.21965 ± 0.024278	0.685 ± 0.038783	0.325 ± 0.098310	0.6767 ± 0.083140	0.370 ± 0.096256	0.347 ± 0.097134	0.801 ± 0.057832	0.569 ± 0.041920	0.711 ± 0.066349	0.754 ± 0.058815	0.861 ± 0.039284	0.464 ± 0.076661
