	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.702 ± 0.086817	0.684 ± 0.083574	0.21688 ± 0.034076	0.682 ± 0.079187	0.368 ± 0.167147	0.7166 ± 0.080163	0.372 ± 0.166847	0.370 ± 0.166966	0.760 ± 0.090315	0.612 ± 0.079326	0.686 ± 0.094108	0.743 ± 0.056627	0.772 ± 0.084660	0.595 ± 0.094500
precision_recall_auc	0.742 ± 0.084977	0.727 ± 0.054617	0.20316 ± 0.025194	0.723 ± 0.051069	0.453 ± 0.109234	0.6911 ± 0.093924	0.460 ± 0.103610	0.456 ± 0.106334	0.809 ± 0.052188	0.651 ± 0.058897	0.729 ± 0.094664	0.770 ± 0.047250	0.817 ± 0.058853	0.636 ± 0.085710
roc_auc	0.707 ± 0.068237	0.730 ± 0.048355	0.20766 ± 0.021862	0.727 ± 0.044341	0.460 ± 0.096710	0.7538 ± 0.121616	0.467 ± 0.093410	0.463 ± 0.094967	0.817 ± 0.049533	0.650 ± 0.048913	0.691 ± 0.074277	0.761 ± 0.041491	0.828 ± 0.048644	0.632 ± 0.069267
