	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.914 ± 0.026599	0.837 ± 0.037758	0.11647 ± 0.018865	0.811 ± 0.045893	0.673 ± 0.075516	0.4138 ± 0.082766	0.730 ± 0.092477	0.701 ± 0.082629	0.810 ± 0.030203	0.921 ± 0.074560	0.911 ± 0.027383	0.898 ± 0.031094	0.728 ± 0.048644	0.945 ± 0.051604
precision_recall_auc	0.918 ± 0.025617	0.744 ± 0.071435	0.11215 ± 0.023342	0.655 ± 0.125589	0.488 ± 0.142871	0.3689 ± 0.065041	0.662 ± 0.108375	0.566 ± 0.126495	0.713 ± 0.057185	0.948 ± 0.070827	0.916 ± 0.026381	0.910 ± 0.026852	0.511 ± 0.133024	0.977 ± 0.032141
roc_auc	0.920 ± 0.028302	0.765 ± 0.076706	0.11263 ± 0.024581	0.694 ± 0.125352	0.530 ± 0.153411	0.3653 ± 0.068799	0.662 ± 0.109076	0.591 ± 0.132553	0.736 ± 0.067802	0.925 ± 0.059585	0.918 ± 0.029305	0.917 ± 0.024822	0.567 ± 0.147684	0.964 ± 0.028748
