	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.750, 0.912]	[0.737, 0.838]	[0.11792, 0.18430]	[0.688, 0.813]	[0.475, 0.677]	[0.3770, 0.7026]	[0.516, 0.736]	[0.495, 0.706]	[0.731, 0.826]	[0.778, 0.929]	[0.734, 0.910]	[0.758, 0.907]	[0.611, 0.778]	[0.818, 0.955]
precision_recall_auc	[0.853, 0.928]	[0.639, 0.861]	[0.11234, 0.17045]	[0.435, 0.839]	[0.278, 0.722]	[0.3574, 0.5591]	[0.382, 0.815]	[0.343, 0.767]	[0.629, 0.815]	[0.727, 1.000]	[0.850, 0.926]	[0.831, 0.924]	[0.278, 0.722]	[0.864, 1.000]
roc_auc	[0.854, 0.945]	[0.644, 0.866]	[0.09956, 0.17180]	[0.480, 0.848]	[0.288, 0.732]	[0.3178, 0.5604]	[0.494, 0.773]	[0.377, 0.753]	[0.636, 0.840]	[0.818, 1.000]	[0.851, 0.944]	[0.833, 0.947]	[0.333, 0.778]	[0.909, 1.000]
