	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.926 ± 0.019406	0.847 ± 0.026059	0.10379 ± 0.018470	0.823 ± 0.031442	0.695 ± 0.052118	0.3380 ± 0.046308	0.769 ± 0.069208	0.731 ± 0.059805	0.811 ± 0.017203	0.958 ± 0.057107	0.924 ± 0.019893	0.904 ± 0.022923	0.722 ± 0.026189	0.973 ± 0.038331
precision_recall_auc	0.925 ± 0.009845	0.742 ± 0.045243	0.10620 ± 0.011934	0.650 ± 0.077960	0.484 ± 0.090486	0.3383 ± 0.028336	0.696 ± 0.051097	0.579 ± 0.072206	0.706 ± 0.038452	0.990 ± 0.031623	0.923 ± 0.010114	0.912 ± 0.013770	0.489 ± 0.089963	0.995 ± 0.014374
roc_auc	0.927 ± 0.011631	0.736 ± 0.039826	0.10696 ± 0.010022	0.638 ± 0.074159	0.472 ± 0.079651	0.3388 ± 0.024845	0.700 ± 0.031990	0.574 ± 0.061940	0.700 ± 0.031990	1.000 ± 0.000000	0.925 ± 0.011977	0.923 ± 0.014245	0.472 ± 0.079651	1.000 ± 0.000000
