	params	logisticregression__C	logisticregression__l1_ratio	iteration0_mcc	iteration0_precision_recall_auc	iteration0_roc_auc	iteration1_mcc	iteration1_precision_recall_auc	iteration1_roc_auc	iteration2_mcc	iteration2_precision_recall_auc	iteration2_roc_auc	iteration3_mcc	iteration3_precision_recall_auc	iteration3_roc_auc	iteration4_mcc	iteration4_precision_recall_auc	iteration4_roc_auc	iteration5_mcc	iteration5_precision_recall_auc	iteration5_roc_auc	iteration6_mcc	iteration6_precision_recall_auc	iteration6_roc_auc	iteration7_mcc	iteration7_precision_recall_auc	iteration7_roc_auc	iteration8_mcc	iteration8_precision_recall_auc	iteration8_roc_auc	iteration9_mcc	iteration9_precision_recall_auc	iteration9_roc_auc	mean_mcc	std_mcc	mean_precision_recall_auc	std_precision_recall_auc	mean_roc_auc	std_roc_auc
0	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.0}	0.0001	0.0	0.3939393939393939	0.7534942645497565	0.7702020202020202	0.4923659639173309	0.634652602299661	0.7676767676767677	0.494949494949495	0.7466711867385466	0.7702020202020203	0.5959595959595959	0.6866832368802407	0.7651515151515152	0.5438483330175762	0.7280766436435941	0.7828282828282828	0.5949422064001082	0.763612102382602	0.7904040404040404	0.447801930486707	0.7046261292520323	0.7727272727272727	0.5959595959595959	0.7885600726544999	0.8005050505050504	0.494949494949495	0.6330185742014947	0.7626262626262625	0.5959595959595959	0.7056351786582694	0.7777777777777778	0.5250675605538894	0.071771542984821	0.7145029991260697	0.0522828168179268	0.7760101010101009	0.012025553138378338
1	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.1}	0.0001	0.1	0.0	0.5094907407407407	0.4797979797979798	-0.07537783614444091	0.48396990740740736	0.5	-0.07537783614444091	0.47766203703703697	0.4797979797979798	0.050251890762960605	0.5094907407407407	0.4797979797979798	-0.07537783614444091	0.47766203703703697	0.4797979797979798	0.050251890762960605	0.5094907407407407	0.4797979797979798	-0.07537783614444091	0.47766203703703697	0.4797979797979798	0.12309149097933272	0.5461805555555556	0.5606060606060606	-0.07537783614444091	0.46956018518518516	0.45959595959595956	-0.08206099398622181	0.5094907407407407	0.4797979797979798	-0.02353549022031724	0.07439080352810297	0.4970659722222221	0.023775232498303076	0.4878787878787879	0.02727064879638597
2	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.2}	0.0001	0.2	-0.12309149097933272	0.4585648148148148	0.43939393939393934	-0.07537783614444091	0.46956018518518516	0.45959595959595956	0.020515248496555453	0.47766203703703697	0.4797979797979798	-0.07537783614444091	0.47766203703703697	0.4797979797979798	-0.07537783614444091	0.46956018518518516	0.45959595959595956	0.050251890762960605	0.5175925925925925	0.5	-0.07537783614444091	0.48396990740740736	0.5	-0.07537783614444091	0.48396990740740736	0.5	0.050251890762960605	0.5094907407407407	0.4797979797979798	-0.08206099398622181	0.46956018518518516	0.45959595959595956	-0.04610226356652824	0.06192451157697024	0.4817592592592592	0.018501788835925348	0.47575757575757577	0.020864556747245362
3	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.3}	0.0001	0.3	0.08206099398622181	0.5372106481481481	0.5404040404040404	-0.020515248496555453	0.5239004629629629	0.5202020202020202	0.0	0.5309027777777777	0.5202020202020202	-0.020515248496555453	0.46956018518518516	0.45959595959595956	0.050251890762960605	0.5461805555555556	0.5606060606060606	0.020515248496555453	0.5239004629629629	0.5202020202020202	-0.020515248496555453	0.47766203703703697	0.4797979797979798	-0.020515248496555453	0.5094907407407407	0.4797979797979798	0.020515248496555453	0.5372106481481481	0.5404040404040404	-0.07537783614444091	0.4585648148148148	0.43939393939393934	0.001590455161163061	0.04402150294033494	0.5114583333333333	0.03148003941716552	0.5060606060606061	0.03932337056069075
4	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.4}	0.0001	0.4	-0.07537783614444091	0.48396990740740736	0.5	-0.020515248496555453	0.5094907407407407	0.4797979797979798	-0.12309149097933272	0.4585648148148148	0.43939393939393934	-0.020515248496555453	0.47766203703703697	0.4797979797979798	-0.07537783614444091	0.48396990740740736	0.5	-0.020515248496555453	0.47766203703703697	0.4797979797979798	-0.020515248496555453	0.48396990740740736	0.5	-0.08206099398622181	0.46956018518518516	0.45959595959595956	0.050251890762960605	0.5094907407407407	0.4797979797979798	0.0	0.47766203703703697	0.4797979797979798	-0.03877172604776975	0.04991709243077117	0.4832002314814815	0.015878456291235396	0.47979797979797983	0.019046647304688167
5	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.5}	0.0001	0.5	-0.07537783614444091	0.4585648148148148	0.43939393939393934	-0.020515248496555453	0.5239004629629629	0.5202020202020202	0.0	0.48396990740740736	0.5	0.0	0.5094907407407407	0.4797979797979798	0.08206099398622181	0.5372106481481481	0.5404040404040404	0.050251890762960605	0.5309027777777777	0.5202020202020202	-0.020515248496555453	0.48396990740740736	0.5	0.050251890762960605	0.5094907407407407	0.4797979797979798	0.020515248496555453	0.5175925925925925	0.5	0.050251890762960605	0.5309027777777777	0.5202020202020202	0.013692358163410728	0.04640330691455507	0.508599537037037	0.025488030706873162	0.5	0.028569970957032245
6	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.6}	0.0001	0.6	-0.020515248496555453	0.5239004629629629	0.5202020202020202	-0.020515248496555453	0.47766203703703697	0.4797979797979798	-0.07537783614444091	0.46956018518518516	0.45959595959595956	-0.12309149097933272	0.4585648148148148	0.43939393939393934	-0.07537783614444091	0.4585648148148148	0.43939393939393934	-0.12309149097933272	0.4585648148148148	0.43939393939393934	0.050251890762960605	0.5461805555555556	0.5606060606060606	-0.12309149097933272	0.4585648148148148	0.43939393939393934	-0.07537783614444091	0.4585648148148148	0.43939393939393934	-0.020515248496555453	0.47766203703703697	0.4797979797979798	-0.060670183609802676	0.05723166081365871	0.47877893518518516	0.031108170209056325	0.4696969696969697	0.04178341294946417
7	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.7}	0.0001	0.7	-0.07537783614444091	0.48396990740740736	0.5	0.0	0.46956018518518516	0.45959595959595956	0.0	0.46956018518518516	0.45959595959595956	-0.020515248496555453	0.5094907407407407	0.4797979797979798	-0.08206099398622181	0.4585648148148148	0.43939393939393934	-0.07537783614444091	0.46956018518518516	0.45959595959595956	-0.12309149097933272	0.4585648148148148	0.43939393939393934	0.0	0.48396990740740736	0.5	-0.020515248496555453	0.46956018518518516	0.45959595959595956	-0.020515248496555453	0.5175925925925925	0.5	-0.041745390274410266	0.04356987799967138	0.47903935185185187	0.020166231261383664	0.4696969696969696	0.02380830913086021
8	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.8}	0.0001	0.8	-0.020515248496555453	0.5175925925925925	0.5	0.050251890762960605	0.5309027777777777	0.5202020202020202	0.08206099398622181	0.5461805555555556	0.5606060606060606	-0.07537783614444091	0.4585648148148148	0.43939393939393934	-0.020515248496555453	0.5094907407407407	0.4797979797979798	-0.07537783614444091	0.4585648148148148	0.43939393939393934	-0.020515248496555453	0.5175925925925925	0.5	0.08206099398622181	0.5372106481481481	0.5404040404040404	-0.07537783614444091	0.47766203703703697	0.4797979797979798	-0.12309149097933272	0.4585648148148148	0.43939393939393934	-0.019639686616691757	0.07117715695427645	0.5012326388888888	0.034666257732357375	0.48989898989898994	0.042854956435548354
9	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 0.9}	0.0001	0.9	0.08206099398622181	0.5372106481481481	0.5404040404040404	0.050251890762960605	0.5239004629629629	0.5202020202020202	-0.020515248496555453	0.5239004629629629	0.5202020202020202	0.0	0.4585648148148148	0.43939393939393934	-0.020515248496555453	0.5239004629629629	0.5202020202020202	0.0	0.4585648148148148	0.43939393939393934	-0.020515248496555453	0.48396990740740736	0.5	-0.020515248496555453	0.5094907407407407	0.4797979797979798	0.0	0.5175925925925925	0.5	0.08206099398622181	0.5309027777777777	0.5202020202020202	0.013231288474918241	0.04206621464324314	0.5067997685185184	0.02921420576361723	0.497979797979798	0.03492606728589886
