	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.876, 0.954]	[0.811, 0.889]	[0.07608, 0.14348]	[0.774, 0.875]	[0.621, 0.778]	[0.2584, 0.5027]	[0.650, 0.846]	[0.646, 0.811]	[0.778, 0.870]	[0.824, 1.000]	[0.874, 0.953]	[0.828, 0.949]	[0.667, 0.833]	[0.864, 1.000]
precision_recall_auc	[0.847, 0.936]	[0.530, 0.866]	[0.09041, 0.18389]	[0.400, 0.848]	[0.061, 0.732]	[0.3151, 0.5856]	[0.071, 0.773]	[0.066, 0.753]	[0.571, 0.840]	[0.500, 1.000]	[0.844, 0.935]	[0.801, 0.922]	[0.333, 0.778]	[0.727, 1.000]
roc_auc	[0.858, 0.935]	[0.598, 0.848]	[0.10481, 0.17437]	[0.444, 0.833]	[0.197, 0.697]	[0.3315, 0.5745]	[0.280, 0.697]	[0.235, 0.697]	[0.613, 0.864]	[0.667, 0.846]	[0.855, 0.934]	[0.816, 0.927]	[0.333, 0.833]	[0.818, 0.909]
