	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.876, 0.955]	[0.793, 0.917]	[0.07563, 0.13034]	[0.765, 0.909]	[0.586, 0.833]	[0.2728, 0.4596]	[0.604, 0.880]	[0.595, 0.856]	[0.786, 0.880]	[0.812, 1.000]	[0.874, 0.954]	[0.831, 0.944]	[0.667, 0.833]	[0.864, 1.000]
precision_recall_auc	[0.862, 0.944]	[0.553, 0.889]	[0.07625, 0.16759]	[0.414, 0.875]	[0.106, 0.778]	[0.3059, 0.5279]	[0.132, 0.846]	[0.118, 0.811]	[0.586, 0.846]	[0.545, 1.000]	[0.859, 0.943]	[0.823, 0.914]	[0.333, 0.778]	[0.773, 1.000]
roc_auc	[0.872, 0.954]	[0.621, 0.871]	[0.10233, 0.16830]	[0.462, 0.857]	[0.242, 0.742]	[0.3213, 0.5170]	[0.333, 0.752]	[0.290, 0.747]	[0.625, 0.870]	[0.700, 0.882]	[0.870, 0.953]	[0.836, 0.949]	[0.333, 0.833]	[0.864, 0.909]
