	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.888, 0.934]	[0.803, 0.899]	[0.10931, 0.14699]	[0.788, 0.889]	[0.606, 0.798]	[0.3615, 0.4814]	[0.600, 0.798]	[0.603, 0.798]	[0.800, 0.909]	[0.750, 0.889]	[0.886, 0.933]	[0.848, 0.922]	[0.722, 0.889]	[0.773, 0.909]
precision_recall_auc	[0.803, 0.930]	[0.581, 0.871]	[0.11415, 0.18742]	[0.467, 0.857]	[0.162, 0.742]	[0.3781, 0.5776]	[0.190, 0.752]	[0.175, 0.747]	[0.607, 0.870]	[0.583, 1.000]	[0.794, 0.929]	[0.803, 0.919]	[0.389, 0.833]	[0.773, 1.000]
roc_auc	[0.835, 0.927]	[0.626, 0.848]	[0.11280, 0.17848]	[0.500, 0.833]	[0.253, 0.697]	[0.3906, 0.5816]	[0.333, 0.701]	[0.290, 0.697]	[0.633, 0.864]	[0.688, 0.923]	[0.831, 0.926]	[0.808, 0.912]	[0.389, 0.833]	[0.773, 0.955]
