	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.929 ± 0.022637	0.852 ± 0.051995	0.11465 ± 0.015832	0.835 ± 0.058882	0.703 ± 0.103991	0.4113 ± 0.059613	0.714 ± 0.101338	0.708 ± 0.102272	0.857 ± 0.051414	0.857 ± 0.063643	0.928 ± 0.023269	0.916 ± 0.024420	0.817 ± 0.074305	0.886 ± 0.057695
precision_recall_auc	0.931 ± 0.031702	0.833 ± 0.030708	0.10962 ± 0.014926	0.813 ± 0.037107	0.666 ± 0.061417	0.3962 ± 0.078576	0.677 ± 0.058165	0.672 ± 0.059625	0.836 ± 0.032569	0.841 ± 0.035027	0.929 ± 0.033776	0.921 ± 0.031140	0.789 ± 0.051052	0.877 ± 0.030679
roc_auc	0.916 ± 0.028435	0.836 ± 0.029444	0.11579 ± 0.013701	0.818 ± 0.033881	0.673 ± 0.058889	0.4136 ± 0.072673	0.681 ± 0.061334	0.677 ± 0.059957	0.842 ± 0.026994	0.838 ± 0.041837	0.914 ± 0.030217	0.911 ± 0.025583	0.800 ± 0.038845	0.873 ± 0.035855
