	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.862 ± 0.039690	0.855 ± 0.018942	0.13430 ± 0.008730	0.842 ± 0.020276	0.710 ± 0.037884	0.4755 ± 0.067707	0.708 ± 0.040097	0.709 ± 0.038922	0.879 ± 0.020383	0.829 ± 0.034306	0.854 ± 0.044579	0.879 ± 0.020125	0.856 ± 0.028689	0.855 ± 0.035855
precision_recall_auc	0.896 ± 0.043374	0.839 ± 0.016443	0.12692 ± 0.007272	0.823 ± 0.017368	0.678 ± 0.032887	0.4423 ± 0.045336	0.678 ± 0.035974	0.678 ± 0.034362	0.858 ± 0.011935	0.820 ± 0.030438	0.893 ± 0.048363	0.896 ± 0.018454	0.828 ± 0.017568	0.850 ± 0.030679
roc_auc	0.874 ± 0.058036	0.841 ± 0.020668	0.12932 ± 0.009793	0.825 ± 0.022918	0.682 ± 0.041337	0.4563 ± 0.048442	0.683 ± 0.042201	0.683 ± 0.041694	0.859 ± 0.022737	0.824 ± 0.029336	0.868 ± 0.064258	0.887 ± 0.024743	0.828 ± 0.031536	0.855 ± 0.028748
