	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.882 ± 0.055386	0.828 ± 0.040785	0.12944 ± 0.020991	0.805 ± 0.046897	0.656 ± 0.081569	0.4372 ± 0.069737	0.682 ± 0.089287	0.668 ± 0.085021	0.818 ± 0.032737	0.863 ± 0.063857	0.877 ± 0.060284	0.873 ± 0.042067	0.756 ± 0.046849	0.900 ± 0.051604
precision_recall_auc	0.909 ± 0.035831	0.826 ± 0.032063	0.12123 ± 0.015219	0.803 ± 0.037821	0.652 ± 0.064126	0.4053 ± 0.056010	0.672 ± 0.064047	0.662 ± 0.063821	0.821 ± 0.030541	0.852 ± 0.040038	0.907 ± 0.037559	0.891 ± 0.036343	0.761 ± 0.045737	0.891 ± 0.031782
roc_auc	0.905 ± 0.050148	0.826 ± 0.051690	0.12253 ± 0.021519	0.804 ± 0.059112	0.652 ± 0.103380	0.4076 ± 0.070422	0.673 ± 0.107018	0.662 ± 0.105026	0.820 ± 0.043618	0.852 ± 0.067262	0.902 ± 0.054053	0.888 ± 0.042703	0.761 ± 0.058853	0.891 ± 0.053354
