	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.933 ± 0.011325	0.894 ± 0.025747	0.09468 ± 0.010571	0.882 ± 0.030554	0.789 ± 0.051494	0.3468 ± 0.046529	0.813 ± 0.041944	0.801 ± 0.045263	0.880 ± 0.034129	0.934 ± 0.033202	0.932 ± 0.011550	0.914 ± 0.019395	0.839 ± 0.055246	0.950 ± 0.025802
precision_recall_auc	0.943 ± 0.009889	0.897 ± 0.034939	0.08884 ± 0.007830	0.884 ± 0.043568	0.793 ± 0.069879	0.3205 ± 0.028087	0.819 ± 0.055042	0.806 ± 0.062180	0.880 ± 0.040823	0.938 ± 0.028292	0.942 ± 0.010101	0.927 ± 0.013854	0.839 ± 0.066512	0.955 ± 0.021427
roc_auc	0.939 ± 0.019672	0.892 ± 0.038150	0.09127 ± 0.014983	0.880 ± 0.046491	0.784 ± 0.076300	0.3257 ± 0.041903	0.807 ± 0.067260	0.796 ± 0.071152	0.879 ± 0.041149	0.928 ± 0.043625	0.938 ± 0.020425	0.926 ± 0.017416	0.839 ± 0.066512	0.945 ± 0.035855
