	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.927 ± 0.011764	0.805 ± 0.029444	0.12196 ± 0.005601	0.782 ± 0.033376	0.610 ± 0.058889	0.3960 ± 0.018168	0.621 ± 0.061048	0.616 ± 0.059736	0.811 ± 0.026808	0.811 ± 0.040826	0.927 ± 0.011132	0.929 ± 0.011728	0.756 ± 0.038845	0.855 ± 0.035855
precision_recall_auc	0.929 ± 0.010459	0.815 ± 0.024535	0.11418 ± 0.007289	0.793 ± 0.026552	0.630 ± 0.049071	0.3657 ± 0.026559	0.644 ± 0.059211	0.637 ± 0.053405	0.819 ± 0.020802	0.825 ± 0.052528	0.928 ± 0.010788	0.927 ± 0.010567	0.767 ± 0.035136	0.864 ± 0.047913
roc_auc	0.923 ± 0.017456	0.820 ± 0.030228	0.11666 ± 0.007233	0.799 ± 0.033349	0.640 ± 0.060456	0.3763 ± 0.022676	0.653 ± 0.068454	0.647 ± 0.064146	0.823 ± 0.022856	0.830 ± 0.052331	0.921 ± 0.017514	0.925 ± 0.017900	0.772 ± 0.031536	0.868 ± 0.045201
