	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.912 ± 0.039000	0.828 ± 0.028680	0.12651 ± 0.011601	0.808 ± 0.031849	0.656 ± 0.057360	0.4374 ± 0.086064	0.667 ± 0.061020	0.661 ± 0.059059	0.831 ± 0.023913	0.835 ± 0.041705	0.909 ± 0.041017	0.909 ± 0.031498	0.783 ± 0.031536	0.873 ± 0.035855
precision_recall_auc	0.908 ± 0.046121	0.839 ± 0.025454	0.12459 ± 0.015920	0.821 ± 0.026099	0.679 ± 0.050907	0.4422 ± 0.112173	0.699 ± 0.067415	0.689 ± 0.058986	0.835 ± 0.011260	0.865 ± 0.062650	0.905 ± 0.048805	0.910 ± 0.039464	0.783 ± 0.017568	0.895 ± 0.056894
roc_auc	0.909 ± 0.037201	0.831 ± 0.023418	0.13013 ± 0.015215	0.812 ± 0.026252	0.662 ± 0.046836	0.4557 ± 0.112893	0.673 ± 0.053930	0.667 ± 0.049958	0.835 ± 0.022310	0.838 ± 0.045849	0.906 ± 0.039945	0.909 ± 0.035796	0.789 ± 0.035136	0.873 ± 0.041770
