	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.924 ± 0.025035	0.861 ± 0.029890	0.09910 ± 0.023187	0.841 ± 0.036079	0.723 ± 0.059780	0.3396 ± 0.067498	0.786 ± 0.069747	0.754 ± 0.063633	0.827 ± 0.024722	0.960 ± 0.055289	0.922 ± 0.026059	0.901 ± 0.020392	0.750 ± 0.039284	0.973 ± 0.038331
precision_recall_auc	0.925 ± 0.011827	0.737 ± 0.071290	0.10284 ± 0.010751	0.634 ± 0.134270	0.474 ± 0.142581	0.3337 ± 0.027660	0.688 ± 0.063071	0.568 ± 0.110720	0.706 ± 0.060482	0.982 ± 0.037693	0.924 ± 0.012113	0.910 ± 0.015432	0.483 ± 0.148264	0.991 ± 0.019165
roc_auc	0.919 ± 0.014526	0.712 ± 0.061058	0.10920 ± 0.013829	0.589 ± 0.111258	0.423 ± 0.122116	0.3462 ± 0.031582	0.669 ± 0.076346	0.530 ± 0.102682	0.683 ± 0.048098	0.986 ± 0.045175	0.917 ± 0.015118	0.911 ± 0.010940	0.428 ± 0.117268	0.995 ± 0.014374
