	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.918 ± 0.016661	0.870 ± 0.027514	0.10577 ± 0.017628	0.852 ± 0.032776	0.739 ± 0.055028	0.3502 ± 0.045268	0.796 ± 0.069592	0.767 ± 0.061914	0.836 ± 0.017444	0.960 ± 0.055009	0.916 ± 0.017087	0.892 ± 0.022749	0.767 ± 0.023424	0.973 ± 0.038331
precision_recall_auc	0.916 ± 0.019652	0.743 ± 0.075434	0.11279 ± 0.014957	0.644 ± 0.138954	0.485 ± 0.150867	0.3570 ± 0.041055	0.692 ± 0.072174	0.576 ± 0.119081	0.711 ± 0.064711	0.982 ± 0.038849	0.914 ± 0.020061	0.897 ± 0.027105	0.494 ± 0.153715	0.991 ± 0.019165
roc_auc	0.913 ± 0.020068	0.705 ± 0.066530	0.11544 ± 0.012831	0.582 ± 0.117046	0.410 ± 0.133059	0.3640 ± 0.037184	0.632 ± 0.117421	0.506 ± 0.122320	0.680 ± 0.052054	0.952 ± 0.086775	0.911 ± 0.020734	0.901 ± 0.023260	0.428 ± 0.122977	0.982 ± 0.031782
