	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.927 ± 0.021696	0.847 ± 0.036714	0.10776 ± 0.019407	0.828 ± 0.043475	0.695 ± 0.073428	0.3662 ± 0.050393	0.725 ± 0.082344	0.710 ± 0.077469	0.832 ± 0.028681	0.893 ± 0.059117	0.926 ± 0.022304	0.911 ± 0.021296	0.772 ± 0.040992	0.923 ± 0.043122
precision_recall_auc	0.897 ± 0.054960	0.718 ± 0.077274	0.12885 ± 0.020963	0.619 ± 0.134661	0.435 ± 0.154549	0.4223 ± 0.094847	0.577 ± 0.121320	0.498 ± 0.135318	0.701 ± 0.068422	0.877 ± 0.083978	0.894 ± 0.059282	0.891 ± 0.040587	0.494 ± 0.158114	0.941 ± 0.043122
roc_auc	0.883 ± 0.061187	0.768 ± 0.075359	0.13642 ± 0.025272	0.712 ± 0.115043	0.536 ± 0.150717	0.4526 ± 0.105104	0.620 ± 0.134301	0.575 ± 0.138440	0.754 ± 0.073115	0.866 ± 0.100379	0.879 ± 0.065608	0.876 ± 0.044405	0.622 ± 0.152258	0.914 ± 0.072506
