	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.913 ± 0.018551	0.845 ± 0.018367	0.12615 ± 0.013291	0.829 ± 0.021162	0.690 ± 0.036734	0.4164 ± 0.033885	0.695 ± 0.036489	0.693 ± 0.036151	0.857 ± 0.020507	0.838 ± 0.032615	0.911 ± 0.019045	0.896 ± 0.020953	0.822 ± 0.035136	0.868 ± 0.033539
precision_recall_auc	0.879 ± 0.037684	0.700 ± 0.073024	0.13861 ± 0.016809	0.593 ± 0.140402	0.401 ± 0.146049	0.4494 ± 0.052788	0.548 ± 0.143694	0.464 ± 0.134625	0.690 ± 0.063159	0.858 ± 0.126954	0.874 ± 0.039875	0.881 ± 0.033607	0.478 ± 0.166048	0.923 ± 0.077406
roc_auc	0.877 ± 0.036720	0.745 ± 0.069645	0.13942 ± 0.018444	0.678 ± 0.131862	0.491 ± 0.139290	0.4475 ± 0.059632	0.581 ± 0.098431	0.530 ± 0.112494	0.741 ± 0.072807	0.840 ± 0.095721	0.873 ± 0.040006	0.882 ± 0.029803	0.600 ± 0.175291	0.891 ± 0.080745
