	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.934 ± 0.013570	0.845 ± 0.026836	0.11667 ± 0.011861	0.827 ± 0.028369	0.690 ± 0.053672	0.3947 ± 0.040535	0.707 ± 0.066734	0.699 ± 0.059784	0.842 ± 0.018236	0.865 ± 0.059375	0.933 ± 0.013908	0.919 ± 0.016628	0.794 ± 0.026836	0.895 ± 0.052705
precision_recall_auc	0.913 ± 0.048034	0.842 ± 0.020655	0.11570 ± 0.014378	0.822 ± 0.022081	0.683 ± 0.041309	0.4113 ± 0.144748	0.702 ± 0.049227	0.693 ± 0.045059	0.835 ± 0.013322	0.867 ± 0.040646	0.911 ± 0.051118	0.909 ± 0.030490	0.783 ± 0.017568	0.900 ± 0.035855
roc_auc	0.905 ± 0.045879	0.835 ± 0.027606	0.12404 ± 0.012583	0.817 ± 0.029526	0.671 ± 0.055213	0.4384 ± 0.135930	0.684 ± 0.066983	0.678 ± 0.060796	0.836 ± 0.017824	0.848 ± 0.056120	0.903 ± 0.048945	0.901 ± 0.029209	0.789 ± 0.023424	0.882 ± 0.048862
