	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.918 ± 0.023410	0.833 ± 0.027339	0.12624 ± 0.012650	0.814 ± 0.028748	0.666 ± 0.054679	0.4251 ± 0.050241	0.679 ± 0.068079	0.673 ± 0.061072	0.835 ± 0.017067	0.844 ± 0.059335	0.916 ± 0.024302	0.902 ± 0.021831	0.789 ± 0.023424	0.877 ± 0.052705
precision_recall_auc	0.900 ± 0.046178	0.836 ± 0.017737	0.12495 ± 0.010799	0.817 ± 0.020208	0.672 ± 0.035474	0.4433 ± 0.134756	0.681 ± 0.036451	0.676 ± 0.035774	0.839 ± 0.018392	0.842 ± 0.025081	0.897 ± 0.049343	0.889 ± 0.025615	0.794 ± 0.026836	0.877 ± 0.021957
roc_auc	0.888 ± 0.047902	0.834 ± 0.021363	0.13274 ± 0.008272	0.816 ± 0.023887	0.668 ± 0.042726	0.4684 ± 0.125968	0.675 ± 0.043841	0.671 ± 0.043149	0.842 ± 0.020597	0.833 ± 0.029075	0.884 ± 0.051140	0.883 ± 0.022931	0.800 ± 0.028689	0.868 ± 0.025802
