	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.910 ± 0.015385	0.856 ± 0.027632	0.11237 ± 0.013381	0.836 ± 0.031478	0.711 ± 0.055264	0.3678 ± 0.031692	0.760 ± 0.077101	0.735 ± 0.065096	0.829 ± 0.017262	0.930 ± 0.068720	0.908 ± 0.015640	0.879 ± 0.023583	0.761 ± 0.026836	0.950 ± 0.050023
precision_recall_auc	0.905 ± 0.012980	0.807 ± 0.076142	0.12117 ± 0.009594	0.761 ± 0.117279	0.614 ± 0.152285	0.3856 ± 0.024372	0.707 ± 0.140252	0.658 ± 0.146274	0.775 ± 0.064967	0.932 ± 0.087699	0.903 ± 0.013437	0.886 ± 0.012428	0.650 ± 0.131077	0.964 ± 0.041770
roc_auc	0.911 ± 0.019309	0.795 ± 0.048249	0.11988 ± 0.010037	0.751 ± 0.064740	0.590 ± 0.096499	0.3794 ± 0.027706	0.677 ± 0.099866	0.632 ± 0.094832	0.767 ± 0.044905	0.911 ± 0.076226	0.909 ± 0.019987	0.897 ± 0.022494	0.644 ± 0.083641	0.945 ± 0.046945
