	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.919 ± 0.004450	0.864 ± 0.014037	0.11682 ± 0.003439	0.847 ± 0.016217	0.729 ± 0.028075	0.3853 ± 0.007700	0.764 ± 0.031901	0.746 ± 0.029677	0.842 ± 0.011865	0.922 ± 0.024849	0.918 ± 0.004685	0.907 ± 0.010714	0.783 ± 0.017568	0.945 ± 0.019165
precision_recall_auc	0.921 ± 0.018054	0.857 ± 0.029898	0.11340 ± 0.010220	0.837 ± 0.035354	0.713 ± 0.059796	0.3766 ± 0.030338	0.750 ± 0.060892	0.731 ± 0.059905	0.835 ± 0.027227	0.915 ± 0.040594	0.920 ± 0.017505	0.912 ± 0.019761	0.772 ± 0.040992	0.941 ± 0.030679
roc_auc	0.920 ± 0.011535	0.864 ± 0.019197	0.11445 ± 0.005287	0.847 ± 0.023098	0.729 ± 0.038393	0.3801 ± 0.021207	0.764 ± 0.036674	0.746 ± 0.037081	0.842 ± 0.019786	0.922 ± 0.024908	0.920 ± 0.012579	0.908 ± 0.018056	0.783 ± 0.031536	0.945 ± 0.019165
