	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.705 ± 0.054769	0.680 ± 0.054202	0.20651 ± 0.022038	0.691 ± 0.051069	0.361 ± 0.108405	0.6578 ± 0.066178	0.390 ± 0.115145	0.375 ± 0.110840	0.798 ± 0.076358	0.592 ± 0.046946	0.687 ± 0.061591	0.766 ± 0.034564	0.833 ± 0.074074	0.527 ± 0.071710
precision_recall_auc	0.712 ± 0.050560	0.670 ± 0.037095	0.21569 ± 0.024117	0.687 ± 0.028768	0.340 ± 0.074191	0.6479 ± 0.076638	0.376 ± 0.070746	0.357 ± 0.071926	0.796 ± 0.044471	0.580 ± 0.035936	0.697 ± 0.056930	0.758 ± 0.033289	0.844 ± 0.043823	0.495 ± 0.075606
roc_auc	0.699 ± 0.058450	0.663 ± 0.058588	0.21366 ± 0.028722	0.676 ± 0.052031	0.326 ± 0.117176	0.6529 ± 0.083252	0.351 ± 0.120853	0.338 ± 0.118596	0.773 ± 0.074794	0.578 ± 0.050685	0.680 ± 0.064350	0.757 ± 0.053592	0.817 ± 0.064417	0.509 ± 0.076661
