	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.897 ± 0.031269	0.826 ± 0.031473	0.13528 ± 0.019587	0.810 ± 0.036680	0.652 ± 0.062946	0.4422 ± 0.066033	0.652 ± 0.056628	0.652 ± 0.059680	0.860 ± 0.039198	0.793 ± 0.044538	0.894 ± 0.032985	0.897 ± 0.021143	0.833 ± 0.064150	0.818 ± 0.056692
precision_recall_auc	0.872 ± 0.038170	0.746 ± 0.069690	0.14361 ± 0.022708	0.685 ± 0.109363	0.492 ± 0.139379	0.4667 ± 0.070393	0.561 ± 0.112502	0.524 ± 0.124254	0.741 ± 0.074396	0.819 ± 0.074143	0.868 ± 0.040421	0.883 ± 0.023665	0.606 ± 0.158114	0.886 ± 0.065169
roc_auc	0.886 ± 0.039116	0.799 ± 0.058815	0.13656 ± 0.017834	0.760 ± 0.102343	0.597 ± 0.117630	0.4442 ± 0.070895	0.643 ± 0.071821	0.619 ± 0.095565	0.798 ± 0.067049	0.845 ± 0.059495	0.882 ± 0.041317	0.890 ± 0.033737	0.711 ± 0.149989	0.886 ± 0.065169
