	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.926 ± 0.022046	0.868 ± 0.040552	0.10304 ± 0.022515	0.852 ± 0.047157	0.737 ± 0.081104	0.3617 ± 0.058430	0.784 ± 0.095989	0.760 ± 0.088089	0.840 ± 0.027660	0.943 ± 0.072987	0.924 ± 0.022801	0.909 ± 0.019261	0.778 ± 0.037037	0.959 ± 0.054419
precision_recall_auc	0.901 ± 0.059425	0.755 ± 0.087793	0.12449 ± 0.034134	0.678 ± 0.140471	0.510 ± 0.175585	0.4420 ± 0.179321	0.636 ± 0.139020	0.568 ± 0.158264	0.730 ± 0.076378	0.905 ± 0.080122	0.897 ± 0.066527	0.895 ± 0.047724	0.556 ± 0.163551	0.955 ± 0.042855
roc_auc	0.896 ± 0.054972	0.800 ± 0.056702	0.12833 ± 0.034203	0.752 ± 0.098242	0.600 ± 0.113404	0.4604 ± 0.164579	0.695 ± 0.066653	0.644 ± 0.088349	0.773 ± 0.056699	0.922 ± 0.059026	0.891 ± 0.061645	0.894 ± 0.045963	0.650 ± 0.128434	0.950 ± 0.039800
