	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.823 ± 0.036999	0.729 ± 0.037753	0.18171 ± 0.022603	0.705 ± 0.043402	0.459 ± 0.075507	0.6133 ± 0.171686	0.460 ± 0.071644	0.459 ± 0.073545	0.767 ± 0.045526	0.693 ± 0.039603	0.818 ± 0.038294	0.802 ± 0.041034	0.722 ± 0.074074	0.736 ± 0.059844
precision_recall_auc	0.844 ± 0.017135	0.753 ± 0.040242	0.17384 ± 0.014903	0.729 ± 0.047010	0.506 ± 0.080485	0.6094 ± 0.144675	0.507 ± 0.078388	0.506 ± 0.079376	0.781 ± 0.042863	0.725 ± 0.040847	0.840 ± 0.017526	0.816 ± 0.024133	0.733 ± 0.063072	0.773 ± 0.037113
roc_auc	0.837 ± 0.022772	0.743 ± 0.038201	0.18313 ± 0.016491	0.718 ± 0.044727	0.486 ± 0.076402	0.6214 ± 0.138018	0.486 ± 0.075222	0.486 ± 0.075770	0.772 ± 0.039783	0.714 ± 0.040245	0.833 ± 0.023366	0.814 ± 0.028165	0.722 ± 0.058561	0.764 ± 0.035855
