	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.878 ± 0.062303	0.868 ± 0.039496	0.12958 ± 0.015794	0.855 ± 0.042043	0.736 ± 0.078992	0.4511 ± 0.060614	0.740 ± 0.083019	0.738 ± 0.080886	0.878 ± 0.031556	0.862 ± 0.058150	0.872 ± 0.070975	0.890 ± 0.027462	0.850 ± 0.037497	0.886 ± 0.053569
precision_recall_auc	0.877 ± 0.062639	0.870 ± 0.023450	0.13116 ± 0.013743	0.858 ± 0.025340	0.741 ± 0.046900	0.4702 ± 0.043859	0.746 ± 0.053764	0.743 ± 0.050126	0.879 ± 0.019197	0.867 ± 0.047325	0.870 ± 0.070989	0.888 ± 0.025507	0.850 ± 0.026836	0.891 ± 0.043913
roc_auc	0.890 ± 0.045353	0.863 ± 0.019151	0.12892 ± 0.010960	0.850 ± 0.020587	0.726 ± 0.038301	0.4790 ± 0.067569	0.731 ± 0.047987	0.729 ± 0.043003	0.874 ± 0.015565	0.857 ± 0.046991	0.886 ± 0.049206	0.895 ± 0.020318	0.844 ± 0.023424	0.882 ± 0.043913
