	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.931 ± 0.011602	0.868 ± 0.020655	0.10034 ± 0.010703	0.851 ± 0.024295	0.736 ± 0.041309	0.3259 ± 0.023657	0.786 ± 0.057245	0.760 ± 0.048769	0.838 ± 0.011738	0.948 ± 0.049996	0.930 ± 0.011778	0.916 ± 0.018022	0.772 ± 0.017568	0.964 ± 0.035855
precision_recall_auc	0.930 ± 0.011792	0.756 ± 0.041326	0.10955 ± 0.009332	0.675 ± 0.067670	0.512 ± 0.082653	0.3424 ± 0.025295	0.709 ± 0.039969	0.602 ± 0.062255	0.718 ± 0.038776	0.992 ± 0.026352	0.928 ± 0.012053	0.917 ± 0.019635	0.517 ± 0.087057	0.995 ± 0.014374
roc_auc	0.928 ± 0.015070	0.753 ± 0.024943	0.10996 ± 0.010120	0.672 ± 0.045737	0.507 ± 0.049887	0.3441 ± 0.028524	0.706 ± 0.023227	0.597 ± 0.035398	0.714 ± 0.022558	0.992 ± 0.026352	0.927 ± 0.015436	0.919 ± 0.021541	0.511 ± 0.057378	0.995 ± 0.014374
