	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.937 ± 0.013382	0.859 ± 0.028743	0.09584 ± 0.011241	0.837 ± 0.034950	0.717 ± 0.057486	0.3178 ± 0.025104	0.782 ± 0.063773	0.749 ± 0.059649	0.823 ± 0.024734	0.959 ± 0.047569	0.936 ± 0.013669	0.920 ± 0.019453	0.744 ± 0.038845	0.973 ± 0.031782
precision_recall_auc	0.935 ± 0.008088	0.769 ± 0.043528	0.10004 ± 0.009579	0.697 ± 0.074298	0.539 ± 0.087057	0.3201 ± 0.024571	0.728 ± 0.037784	0.625 ± 0.067130	0.728 ± 0.037784	1.000 ± 0.000000	0.933 ± 0.008270	0.924 ± 0.013138	0.539 ± 0.087057	1.000 ± 0.000000
roc_auc	0.930 ± 0.015972	0.745 ± 0.030675	0.10458 ± 0.014022	0.658 ± 0.053231	0.490 ± 0.061350	0.3307 ± 0.033973	0.696 ± 0.050202	0.583 ± 0.055542	0.707 ± 0.023549	0.989 ± 0.035136	0.928 ± 0.016450	0.924 ± 0.016486	0.494 ± 0.055246	0.995 ± 0.014374
