	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.923 ± 0.011830	0.856 ± 0.025027	0.10992 ± 0.008005	0.840 ± 0.029424	0.712 ± 0.050054	0.3527 ± 0.023573	0.722 ± 0.047952	0.717 ± 0.048918	0.857 ± 0.025525	0.865 ± 0.027220	0.921 ± 0.012131	0.911 ± 0.016324	0.817 ± 0.037497	0.895 ± 0.021957
precision_recall_auc	0.917 ± 0.015508	0.743 ± 0.053323	0.11588 ± 0.009280	0.650 ± 0.093044	0.485 ± 0.106646	0.3662 ± 0.022925	0.695 ± 0.050910	0.579 ± 0.079118	0.709 ± 0.049643	0.986 ± 0.045175	0.915 ± 0.016112	0.909 ± 0.013544	0.494 ± 0.118432	0.991 ± 0.028748
roc_auc	0.914 ± 0.013738	0.753 ± 0.046197	0.11520 ± 0.008390	0.669 ± 0.085612	0.507 ± 0.092395	0.3638 ± 0.020292	0.706 ± 0.045279	0.597 ± 0.072461	0.715 ± 0.037466	0.991 ± 0.028748	0.912 ± 0.014378	0.908 ± 0.012497	0.511 ± 0.093697	0.995 ± 0.014374
