	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.792, 0.904]	[0.641, 0.826]	[0.13049, 0.20254]	[0.588, 0.811]	[0.283, 0.652]	[0.4055, 0.7502]	[0.292, 0.647]	[0.287, 0.649]	[0.667, 0.857]	[0.625, 0.789]	[0.786, 0.902]	[0.750, 0.889]	[0.556, 0.833]	[0.727, 0.818]
precision_recall_auc	[0.790, 0.856]	[0.641, 0.798]	[0.16343, 0.21226]	[0.588, 0.778]	[0.283, 0.596]	[0.4921, 0.7463]	[0.292, 0.596]	[0.287, 0.596]	[0.667, 0.818]	[0.625, 0.778]	[0.785, 0.852]	[0.737, 0.831]	[0.556, 0.778]	[0.727, 0.818]
roc_auc	[0.819, 0.881]	[0.641, 0.775]	[0.15234, 0.20695]	[0.588, 0.757]	[0.283, 0.551]	[0.4770, 0.7529]	[0.292, 0.546]	[0.287, 0.548]	[0.667, 0.810]	[0.625, 0.750]	[0.814, 0.878]	[0.785, 0.864]	[0.556, 0.778]	[0.727, 0.818]
