	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.802 ± 0.037233	0.709 ± 0.052379	0.19996 ± 0.025154	0.661 ± 0.077259	0.418 ± 0.104758	0.6882 ± 0.212487	0.434 ± 0.091294	0.426 ± 0.098146	0.724 ± 0.055193	0.710 ± 0.038925	0.796 ± 0.038072	0.775 ± 0.056889	0.622 ± 0.107344	0.795 ± 0.023957
precision_recall_auc	0.821 ± 0.027383	0.713 ± 0.029814	0.18936 ± 0.019988	0.668 ± 0.036204	0.427 ± 0.059628	0.6612 ± 0.149974	0.448 ± 0.068451	0.437 ± 0.063391	0.723 ± 0.024772	0.725 ± 0.050616	0.817 ± 0.027911	0.790 ± 0.042297	0.622 ± 0.043823	0.805 ± 0.043122
roc_auc	0.813 ± 0.034719	0.701 ± 0.033988	0.20156 ± 0.030211	0.652 ± 0.043452	0.401 ± 0.067977	0.6982 ± 0.212242	0.422 ± 0.076670	0.411 ± 0.071635	0.712 ± 0.028937	0.710 ± 0.055922	0.808 ± 0.035057	0.781 ± 0.059007	0.606 ± 0.055246	0.795 ± 0.049097
