	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.891, 0.932]	[0.821, 0.871]	[0.09468, 0.12845]	[0.800, 0.857]	[0.641, 0.742]	[0.3215, 0.4023]	[0.650, 0.752]	[0.646, 0.747]	[0.826, 0.870]	[0.824, 0.882]	[0.888, 0.931]	[0.864, 0.914]	[0.778, 0.833]	[0.864, 0.909]
precision_recall_auc	[0.894, 0.935]	[0.699, 0.816]	[0.10200, 0.13720]	[0.593, 0.788]	[0.399, 0.631]	[0.3315, 0.5044]	[0.566, 0.733]	[0.475, 0.649]	[0.677, 0.800]	[0.846, 1.000]	[0.891, 0.933]	[0.891, 0.929]	[0.444, 0.722]	[0.909, 1.000]
roc_auc	[0.893, 0.944]	[0.672, 0.811]	[0.10306, 0.13531]	[0.538, 0.774]	[0.343, 0.621]	[0.3295, 0.4371]	[0.531, 0.733]	[0.427, 0.660]	[0.656, 0.778]	[0.857, 1.000]	[0.890, 0.943]	[0.876, 0.929]	[0.389, 0.667]	[0.909, 1.000]
