	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.884, 0.939]	[0.765, 0.871]	[0.11235, 0.14193]	[0.727, 0.857]	[0.530, 0.742]	[0.3893, 0.5086]	[0.547, 0.773]	[0.544, 0.753]	[0.760, 0.870]	[0.765, 0.933]	[0.881, 0.938]	[0.866, 0.917]	[0.667, 0.833]	[0.818, 0.955]
precision_recall_auc	[0.897, 0.941]	[0.798, 0.871]	[0.10918, 0.14294]	[0.778, 0.857]	[0.596, 0.742]	[0.3766, 0.5224]	[0.596, 0.773]	[0.596, 0.753]	[0.800, 0.870]	[0.778, 0.933]	[0.895, 0.940]	[0.854, 0.924]	[0.722, 0.833]	[0.818, 0.955]
roc_auc	[0.893, 0.939]	[0.798, 0.871]	[0.11435, 0.14594]	[0.778, 0.857]	[0.596, 0.742]	[0.3891, 0.5300]	[0.596, 0.773]	[0.596, 0.753]	[0.808, 0.870]	[0.778, 0.933]	[0.892, 0.937]	[0.848, 0.917]	[0.722, 0.833]	[0.818, 0.955]
