	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.883 ± 0.020240	0.825 ± 0.028920	0.14508 ± 0.010393	0.808 ± 0.035601	0.649 ± 0.057840	0.4770 ± 0.040678	0.649 ± 0.050505	0.649 ± 0.054059	0.853 ± 0.040229	0.796 ± 0.024519	0.881 ± 0.020593	0.870 ± 0.018519	0.822 ± 0.063072	0.827 ± 0.028748
precision_recall_auc	0.893 ± 0.015119	0.822 ± 0.027126	0.13642 ± 0.008786	0.805 ± 0.033566	0.644 ± 0.054252	0.4612 ± 0.032915	0.644 ± 0.047227	0.644 ± 0.050613	0.848 ± 0.036762	0.795 ± 0.024568	0.891 ± 0.015698	0.879 ± 0.015343	0.817 ± 0.058853	0.827 ± 0.028748
roc_auc	0.897 ± 0.009899	0.829 ± 0.019335	0.13584 ± 0.006551	0.812 ± 0.021305	0.658 ± 0.038669	0.4550 ± 0.033262	0.659 ± 0.039074	0.658 ± 0.038399	0.849 ± 0.022126	0.810 ± 0.035418	0.894 ± 0.010593	0.883 ± 0.009745	0.817 ± 0.037497	0.841 ± 0.038629
