	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.936 ± 0.011959	0.875 ± 0.028276	0.11029 ± 0.007136	0.859 ± 0.032729	0.751 ± 0.056552	0.3828 ± 0.026578	0.806 ± 0.071582	0.778 ± 0.062643	0.843 ± 0.022113	0.964 ± 0.064486	0.935 ± 0.012166	0.916 ± 0.019983	0.778 ± 0.037037	0.973 ± 0.048862
precision_recall_auc	0.937 ± 0.011963	0.878 ± 0.020730	0.10991 ± 0.006775	0.862 ± 0.024637	0.755 ± 0.041460	0.3825 ± 0.025081	0.811 ± 0.052191	0.782 ± 0.045836	0.843 ± 0.016065	0.968 ± 0.045210	0.936 ± 0.012169	0.917 ± 0.019721	0.778 ± 0.026189	0.977 ± 0.032141
roc_auc	0.931 ± 0.009484	0.855 ± 0.022782	0.11430 ± 0.005170	0.836 ± 0.025584	0.710 ± 0.045564	0.3888 ± 0.022126	0.744 ± 0.060632	0.726 ± 0.052396	0.837 ± 0.015954	0.907 ± 0.055230	0.930 ± 0.009645	0.914 ± 0.017269	0.778 ± 0.026189	0.932 ± 0.044174
