	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.926 ± 0.019966	0.874 ± 0.022517	0.09846 ± 0.016181	0.858 ± 0.025671	0.748 ± 0.045035	0.3399 ± 0.043776	0.813 ± 0.062244	0.780 ± 0.052739	0.837 ± 0.013394	0.976 ± 0.057421	0.925 ± 0.020892	0.907 ± 0.021900	0.767 ± 0.023424	0.982 ± 0.043913
precision_recall_auc	0.932 ± 0.014754	0.856 ± 0.048413	0.09730 ± 0.011171	0.829 ± 0.066049	0.712 ± 0.096827	0.3303 ± 0.032173	0.807 ± 0.057371	0.758 ± 0.077712	0.814 ± 0.051770	0.993 ± 0.022588	0.930 ± 0.014992	0.915 ± 0.022873	0.717 ± 0.096047	0.995 ± 0.014374
roc_auc	0.935 ± 0.014263	0.876 ± 0.040271	0.09656 ± 0.010796	0.856 ± 0.055148	0.752 ± 0.080543	0.3270 ± 0.032193	0.826 ± 0.042970	0.788 ± 0.062038	0.838 ± 0.046673	0.988 ± 0.026352	0.934 ± 0.014519	0.921 ± 0.020357	0.761 ± 0.087057	0.991 ± 0.019165
