	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.924 ± 0.012001	0.850 ± 0.025616	0.11555 ± 0.012657	0.835 ± 0.026944	0.701 ± 0.051232	0.3878 ± 0.028564	0.705 ± 0.058093	0.703 ± 0.054579	0.861 ± 0.013813	0.844 ± 0.048885	0.922 ± 0.012625	0.903 ± 0.017619	0.828 ± 0.017568	0.873 ± 0.046945
precision_recall_auc	0.919 ± 0.020569	0.821 ± 0.046464	0.12540 ± 0.017828	0.796 ± 0.058837	0.642 ± 0.092927	0.4086 ± 0.048572	0.667 ± 0.085567	0.654 ± 0.088192	0.819 ± 0.054625	0.847 ± 0.055077	0.917 ± 0.021793	0.903 ± 0.015184	0.756 ± 0.091475	0.886 ± 0.044174
roc_auc	0.921 ± 0.025429	0.847 ± 0.028477	0.11540 ± 0.018374	0.828 ± 0.035762	0.694 ± 0.056954	0.3892 ± 0.050001	0.718 ± 0.053703	0.706 ± 0.053039	0.845 ± 0.036756	0.873 ± 0.057822	0.920 ± 0.026876	0.906 ± 0.021093	0.794 ± 0.069537	0.900 ± 0.055876
