	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.909 ± 0.040819	0.841 ± 0.026751	0.12485 ± 0.014381	0.827 ± 0.028580	0.682 ± 0.053503	0.4594 ± 0.086698	0.678 ± 0.053023	0.680 ± 0.053242	0.872 ± 0.028399	0.806 ± 0.035013	0.905 ± 0.046695	0.898 ± 0.027367	0.850 ± 0.037497	0.832 ± 0.037421
precision_recall_auc	0.923 ± 0.027905	0.848 ± 0.015152	0.11051 ± 0.005876	0.834 ± 0.015448	0.697 ± 0.030303	0.4103 ± 0.048614	0.698 ± 0.035121	0.697 ± 0.032704	0.864 ± 0.004143	0.834 ± 0.030988	0.921 ± 0.031828	0.911 ± 0.016312	0.833 ± 0.000000	0.864 ± 0.030303
roc_auc	0.917 ± 0.033592	0.837 ± 0.024548	0.11423 ± 0.007351	0.823 ± 0.024367	0.674 ± 0.049097	0.4234 ± 0.068638	0.673 ± 0.054695	0.674 ± 0.051884	0.860 ± 0.007047	0.813 ± 0.047677	0.914 ± 0.038735	0.909 ± 0.023022	0.833 ± 0.000000	0.841 ± 0.049097
