	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.953 ± 0.019440	0.874 ± 0.026910	0.08534 ± 0.014219	0.859 ± 0.029668	0.747 ± 0.053819	0.2853 ± 0.035597	0.776 ± 0.066487	0.762 ± 0.059038	0.859 ± 0.023838	0.917 ± 0.063019	0.951 ± 0.020011	0.951 ± 0.022213	0.811 ± 0.038845	0.936 ± 0.053354
precision_recall_auc	0.943 ± 0.008991	0.794 ± 0.073818	0.08581 ± 0.010654	0.738 ± 0.112287	0.588 ± 0.147636	0.2974 ± 0.027395	0.715 ± 0.114089	0.647 ± 0.130604	0.759 ± 0.067704	0.956 ± 0.067242	0.942 ± 0.009271	0.928 ± 0.014443	0.611 ± 0.136083	0.977 ± 0.032141
roc_auc	0.943 ± 0.012717	0.797 ± 0.055354	0.09354 ± 0.013390	0.749 ± 0.083683	0.593 ± 0.110709	0.3097 ± 0.031792	0.695 ± 0.089507	0.641 ± 0.096922	0.768 ± 0.057075	0.927 ± 0.070499	0.941 ± 0.013103	0.934 ± 0.016666	0.639 ± 0.117851	0.955 ± 0.047913
