	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.853 ± 0.047342	0.797 ± 0.030002	0.13249 ± 0.013207	0.767 ± 0.038407	0.594 ± 0.060004	0.4557 ± 0.035767	0.620 ± 0.055520	0.607 ± 0.057197	0.792 ± 0.031489	0.828 ± 0.035564	0.844 ± 0.055126	0.878 ± 0.015303	0.717 ± 0.055246	0.877 ± 0.030679
precision_recall_auc	0.837 ± 0.034367	0.727 ± 0.068972	0.15044 ± 0.017464	0.649 ± 0.118456	0.455 ± 0.137944	0.5034 ± 0.031836	0.547 ± 0.100053	0.497 ± 0.118014	0.718 ± 0.068402	0.829 ± 0.063548	0.827 ± 0.041178	0.856 ± 0.019864	0.550 ± 0.158114	0.905 ± 0.050023
roc_auc	0.835 ± 0.032195	0.758 ± 0.061124	0.14911 ± 0.020190	0.702 ± 0.093852	0.516 ± 0.122247	0.5011 ± 0.042753	0.580 ± 0.097775	0.546 ± 0.110724	0.744 ± 0.057305	0.836 ± 0.047162	0.826 ± 0.035301	0.854 ± 0.028482	0.611 ± 0.117121	0.905 ± 0.025802
