	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.793 ± 0.049001	0.695 ± 0.045602	0.19102 ± 0.031625	0.618 ± 0.055149	0.389 ± 0.091203	0.5939 ± 0.132360	0.469 ± 0.132890	0.427 ± 0.109469	0.688 ± 0.029111	0.781 ± 0.109749	0.788 ± 0.050528	0.751 ± 0.059428	0.517 ± 0.052705	0.873 ± 0.076661
precision_recall_auc	0.811 ± 0.041667	0.715 ± 0.036595	0.18153 ± 0.025372	0.644 ± 0.058926	0.431 ± 0.073191	0.5855 ± 0.116635	0.516 ± 0.098309	0.470 ± 0.076864	0.705 ± 0.031044	0.810 ± 0.093034	0.807 ± 0.042477	0.768 ± 0.064194	0.544 ± 0.081985	0.886 ± 0.065169
roc_auc	0.789 ± 0.047374	0.696 ± 0.040003	0.20068 ± 0.029561	0.621 ± 0.059005	0.391 ± 0.080006	0.6581 ± 0.141695	0.458 ± 0.097333	0.423 ± 0.086543	0.692 ± 0.030504	0.766 ± 0.077761	0.784 ± 0.048441	0.753 ± 0.062853	0.528 ± 0.070516	0.864 ± 0.060606
