	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.900, 0.930]	[0.821, 0.871]	[0.10254, 0.12884]	[0.800, 0.857]	[0.641, 0.742]	[0.3468, 0.4313]	[0.650, 0.752]	[0.646, 0.747]	[0.826, 0.870]	[0.824, 0.882]	[0.898, 0.928]	[0.889, 0.917]	[0.778, 0.833]	[0.864, 0.909]
precision_recall_auc	[0.877, 0.936]	[0.715, 0.871]	[0.09986, 0.14885]	[0.667, 0.857]	[0.429, 0.742]	[0.3136, 0.4907]	[0.453, 0.752]	[0.441, 0.747]	[0.720, 0.870]	[0.733, 0.882]	[0.874, 0.935]	[0.861, 0.942]	[0.611, 0.833]	[0.818, 0.909]
roc_auc	[0.877, 0.931]	[0.765, 0.871]	[0.10212, 0.14293]	[0.727, 0.857]	[0.530, 0.742]	[0.3193, 0.4902]	[0.547, 0.752]	[0.544, 0.747]	[0.760, 0.870]	[0.765, 0.882]	[0.874, 0.929]	[0.861, 0.934]	[0.667, 0.833]	[0.818, 0.909]
