	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.932 ± 0.014858	0.866 ± 0.030256	0.10623 ± 0.013442	0.848 ± 0.036472	0.732 ± 0.060512	0.3584 ± 0.037647	0.776 ± 0.057386	0.754 ± 0.057878	0.841 ± 0.032504	0.935 ± 0.040709	0.931 ± 0.015231	0.916 ± 0.020136	0.778 ± 0.052378	0.955 ± 0.030303
precision_recall_auc	0.908 ± 0.029328	0.789 ± 0.056919	0.12703 ± 0.024220	0.759 ± 0.071793	0.578 ± 0.113838	0.3983 ± 0.069890	0.595 ± 0.107090	0.586 ± 0.110115	0.796 ± 0.060791	0.799 ± 0.059781	0.906 ± 0.030215	0.902 ± 0.032492	0.728 ± 0.099553	0.850 ± 0.048152
roc_auc	0.905 ± 0.031154	0.819 ± 0.065257	0.12647 ± 0.025933	0.798 ± 0.076311	0.638 ± 0.130513	0.3990 ± 0.068648	0.645 ± 0.131238	0.641 ± 0.130787	0.830 ± 0.059980	0.816 ± 0.077157	0.902 ± 0.032119	0.899 ± 0.032225	0.783 ± 0.084660	0.855 ± 0.059844
