	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.753 ± 0.045225	0.692 ± 0.032553	0.18982 ± 0.011860	0.663 ± 0.034137	0.385 ± 0.065106	0.5584 ± 0.028867	0.385 ± 0.065923	0.385 ± 0.065489	0.725 ± 0.029110	0.660 ± 0.039191	0.746 ± 0.050789	0.781 ± 0.023779	0.667 ± 0.037037	0.718 ± 0.041770
precision_recall_auc	0.764 ± 0.054137	0.684 ± 0.033128	0.18451 ± 0.015995	0.651 ± 0.040530	0.368 ± 0.066256	0.5422 ± 0.040349	0.369 ± 0.064355	0.369 ± 0.065289	0.716 ± 0.033358	0.653 ± 0.032771	0.755 ± 0.056269	0.793 ± 0.042710	0.650 ± 0.052705	0.718 ± 0.028748
roc_auc	0.749 ± 0.048603	0.702 ± 0.039248	0.18719 ± 0.015480	0.672 ± 0.044483	0.404 ± 0.078495	0.5485 ± 0.040198	0.406 ± 0.079584	0.405 ± 0.079016	0.733 ± 0.038383	0.673 ± 0.046130	0.745 ± 0.051750	0.783 ± 0.036658	0.672 ± 0.055246	0.732 ± 0.045201
