	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.855 ± 0.043285	0.801 ± 0.059426	0.14261 ± 0.021394	0.781 ± 0.068492	0.603 ± 0.118852	0.4708 ± 0.061528	0.606 ± 0.117539	0.604 ± 0.118126	0.828 ± 0.062399	0.778 ± 0.070639	0.850 ± 0.045804	0.866 ± 0.031996	0.789 ± 0.089963	0.814 ± 0.069267
precision_recall_auc	0.845 ± 0.055630	0.784 ± 0.081335	0.15104 ± 0.039066	0.755 ± 0.102689	0.568 ± 0.162669	0.4905 ± 0.132136	0.579 ± 0.148529	0.573 ± 0.155556	0.808 ± 0.088365	0.771 ± 0.073030	0.840 ± 0.057668	0.856 ± 0.056187	0.750 ± 0.144040	0.818 ± 0.067760
roc_auc	0.851 ± 0.052530	0.787 ± 0.084173	0.14806 ± 0.031956	0.762 ± 0.102785	0.575 ± 0.168347	0.4709 ± 0.088721	0.581 ± 0.160152	0.578 ± 0.164235	0.812 ± 0.083942	0.769 ± 0.085565	0.846 ± 0.054746	0.861 ± 0.045834	0.761 ± 0.131077	0.814 ± 0.075606
