	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.900 ± 0.030190	0.803 ± 0.034449	0.12807 ± 0.021036	0.772 ± 0.042418	0.606 ± 0.068898	0.4278 ± 0.060254	0.644 ± 0.072855	0.624 ± 0.069961	0.790 ± 0.031086	0.855 ± 0.053124	0.898 ± 0.031043	0.889 ± 0.032697	0.706 ± 0.052705	0.900 ± 0.041770
precision_recall_auc	0.886 ± 0.052351	0.786 ± 0.057541	0.13713 ± 0.036646	0.744 ± 0.083141	0.571 ± 0.115082	0.4425 ± 0.109163	0.624 ± 0.096504	0.596 ± 0.104863	0.772 ± 0.054959	0.852 ± 0.057240	0.883 ± 0.053813	0.878 ± 0.055874	0.667 ± 0.107981	0.905 ± 0.039800
roc_auc	0.888 ± 0.042615	0.792 ± 0.046059	0.13413 ± 0.030115	0.757 ± 0.063534	0.584 ± 0.092118	0.4304 ± 0.086156	0.623 ± 0.082772	0.603 ± 0.087438	0.780 ± 0.043198	0.843 ± 0.045719	0.885 ± 0.043798	0.881 ± 0.045048	0.689 ± 0.079436	0.895 ± 0.030679
