	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.764, 0.903]	[0.692, 0.871]	[0.11870, 0.18315]	[0.647, 0.857]	[0.384, 0.742]	[0.3824, 0.5607]	[0.396, 0.752]	[0.390, 0.747]	[0.708, 0.900]	[0.688, 0.882]	[0.753, 0.901]	[0.821, 0.907]	[0.611, 0.889]	[0.682, 0.909]
precision_recall_auc	[0.738, 0.898]	[0.669, 0.899]	[0.11668, 0.21771]	[0.600, 0.889]	[0.338, 0.798]	[0.3623, 0.7306]	[0.343, 0.798]	[0.341, 0.798]	[0.679, 0.909]	[0.647, 0.889]	[0.728, 0.895]	[0.758, 0.907]	[0.500, 0.889]	[0.682, 0.909]
roc_auc	[0.734, 0.902]	[0.659, 0.922]	[0.10534, 0.21256]	[0.581, 0.914]	[0.318, 0.843]	[0.3814, 0.6666]	[0.359, 0.854]	[0.338, 0.849]	[0.667, 0.913]	[0.682, 0.941]	[0.724, 0.899]	[0.753, 0.907]	[0.500, 0.889]	[0.682, 0.955]
