	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.855, 0.904]	[0.732, 0.866]	[0.12342, 0.16286]	[0.667, 0.848]	[0.465, 0.732]	[0.4263, 0.5232]	[0.548, 0.773]	[0.504, 0.753]	[0.714, 0.840]	[0.833, 0.933]	[0.854, 0.903]	[0.813, 0.881]	[0.556, 0.778]	[0.909, 0.955]
precision_recall_auc	[0.873, 0.927]	[0.783, 0.866]	[0.10979, 0.15129]	[0.733, 0.848]	[0.566, 0.732]	[0.3710, 0.4814]	[0.626, 0.773]	[0.601, 0.753]	[0.750, 0.840]	[0.857, 0.933]	[0.870, 0.926]	[0.831, 0.905]	[0.611, 0.778]	[0.909, 0.955]
roc_auc	[0.868, 0.922]	[0.816, 0.866]	[0.11366, 0.15234]	[0.788, 0.848]	[0.631, 0.732]	[0.3817, 0.4776]	[0.650, 0.773]	[0.646, 0.753]	[0.800, 0.840]	[0.824, 0.933]	[0.865, 0.920]	[0.847, 0.894]	[0.722, 0.778]	[0.864, 0.955]
