	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.838 ± 0.042068	0.799 ± 0.035538	0.13403 ± 0.010595	0.777 ± 0.042613	0.598 ± 0.071077	0.4282 ± 0.030974	0.605 ± 0.068300	0.602 ± 0.069478	0.815 ± 0.039364	0.790 ± 0.042927	0.828 ± 0.047193	0.888 ± 0.020660	0.767 ± 0.063072	0.832 ± 0.043122
precision_recall_auc	0.829 ± 0.048697	0.807 ± 0.031858	0.13625 ± 0.015738	0.785 ± 0.036558	0.613 ± 0.063716	0.4367 ± 0.049135	0.622 ± 0.064560	0.617 ± 0.063595	0.820 ± 0.034009	0.802 ± 0.048435	0.819 ± 0.055086	0.883 ± 0.029779	0.772 ± 0.055246	0.841 ± 0.049097
roc_auc	0.835 ± 0.036813	0.808 ± 0.035985	0.13330 ± 0.010160	0.788 ± 0.040408	0.615 ± 0.071970	0.4271 ± 0.031385	0.618 ± 0.072278	0.617 ± 0.072035	0.825 ± 0.034374	0.793 ± 0.045563	0.826 ± 0.042857	0.888 ± 0.021600	0.783 ± 0.048644	0.832 ± 0.043122
