	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.890 ± 0.016013	0.830 ± 0.040390	0.13770 ± 0.011321	0.802 ± 0.054835	0.660 ± 0.080780	0.4515 ± 0.029410	0.705 ± 0.069325	0.682 ± 0.074950	0.809 ± 0.039798	0.897 ± 0.037600	0.889 ± 0.016046	0.857 ± 0.019655	0.728 ± 0.071482	0.932 ± 0.023957
precision_recall_auc	0.898 ± 0.018516	0.838 ± 0.032120	0.13322 ± 0.013373	0.812 ± 0.042430	0.675 ± 0.064241	0.4402 ± 0.033074	0.721 ± 0.054125	0.697 ± 0.058622	0.815 ± 0.032946	0.905 ± 0.032424	0.896 ± 0.018812	0.866 ± 0.020488	0.739 ± 0.058853	0.936 ± 0.023473
roc_auc	0.895 ± 0.015232	0.840 ± 0.018181	0.13268 ± 0.010430	0.818 ± 0.021473	0.679 ± 0.036361	0.4381 ± 0.029668	0.710 ± 0.042328	0.694 ± 0.038719	0.825 ± 0.015908	0.885 ± 0.035623	0.893 ± 0.015759	0.867 ± 0.015703	0.761 ± 0.026836	0.918 ± 0.028748
