	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.909 ± 0.026219	0.814 ± 0.030517	0.12593 ± 0.013755	0.791 ± 0.035729	0.628 ± 0.061035	0.4301 ± 0.074068	0.646 ± 0.067179	0.637 ± 0.063609	0.814 ± 0.028893	0.832 ± 0.052668	0.906 ± 0.027239	0.898 ± 0.024433	0.756 ± 0.046849	0.873 ± 0.046945
precision_recall_auc	0.928 ± 0.017111	0.829 ± 0.025443	0.11744 ± 0.008892	0.807 ± 0.028170	0.658 ± 0.050885	0.3916 ± 0.022465	0.678 ± 0.062133	0.668 ± 0.056228	0.823 ± 0.016165	0.854 ± 0.051581	0.926 ± 0.017735	0.917 ± 0.016938	0.767 ± 0.023424	0.891 ± 0.043913
roc_auc	0.924 ± 0.015049	0.829 ± 0.022245	0.11862 ± 0.008453	0.809 ± 0.023930	0.659 ± 0.044490	0.3930 ± 0.021330	0.677 ± 0.057700	0.667 ± 0.050834	0.826 ± 0.011463	0.850 ± 0.051110	0.922 ± 0.015494	0.912 ± 0.016751	0.772 ± 0.017568	0.886 ± 0.044174
