	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.904 ± 0.026023	0.833 ± 0.043658	0.12294 ± 0.016236	0.811 ± 0.055179	0.665 ± 0.087317	0.3937 ± 0.051607	0.681 ± 0.078315	0.673 ± 0.082419	0.835 ± 0.047588	0.846 ± 0.048337	0.902 ± 0.026959	0.887 ± 0.022651	0.783 ± 0.080508	0.882 ± 0.043913
precision_recall_auc	0.911 ± 0.021112	0.783 ± 0.071805	0.11572 ± 0.014102	0.720 ± 0.113420	0.566 ± 0.143611	0.3766 ± 0.042333	0.707 ± 0.093390	0.631 ± 0.118454	0.749 ± 0.067399	0.958 ± 0.057257	0.909 ± 0.021720	0.897 ± 0.022201	0.589 ± 0.143921	0.977 ± 0.032141
roc_auc	0.908 ± 0.016982	0.730 ± 0.068268	0.11677 ± 0.010523	0.630 ± 0.123023	0.461 ± 0.136536	0.3766 ± 0.029560	0.654 ± 0.105076	0.546 ± 0.118283	0.702 ± 0.056156	0.952 ± 0.081282	0.906 ± 0.017491	0.899 ± 0.020237	0.483 ± 0.136209	0.977 ± 0.038629
