	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.944 ± 0.015934	0.866 ± 0.017993	0.09005 ± 0.010680	0.847 ± 0.021863	0.733 ± 0.035985	0.3026 ± 0.025145	0.797 ± 0.048154	0.764 ± 0.040529	0.830 ± 0.015570	0.967 ± 0.045633	0.942 ± 0.016280	0.927 ± 0.021672	0.756 ± 0.028689	0.977 ± 0.032141
precision_recall_auc	0.920 ± 0.022628	0.773 ± 0.070504	0.10949 ± 0.017518	0.701 ± 0.112709	0.546 ± 0.141009	0.3544 ± 0.057031	0.714 ± 0.092136	0.623 ± 0.118700	0.736 ± 0.062524	0.978 ± 0.046221	0.918 ± 0.023278	0.904 ± 0.024235	0.556 ± 0.133539	0.991 ± 0.019165
roc_auc	0.919 ± 0.016491	0.737 ± 0.069407	0.10920 ± 0.014965	0.636 ± 0.125389	0.474 ± 0.138814	0.3472 ± 0.039988	0.684 ± 0.076899	0.567 ± 0.112176	0.705 ± 0.057981	0.979 ± 0.045005	0.917 ± 0.017003	0.912 ± 0.018403	0.483 ± 0.138704	0.991 ± 0.019165
