	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.911 ± 0.024014	0.851 ± 0.023138	0.11648 ± 0.016705	0.829 ± 0.027040	0.701 ± 0.046276	0.3861 ± 0.061746	0.750 ± 0.064403	0.725 ± 0.053600	0.826 ± 0.021475	0.924 ± 0.062337	0.909 ± 0.024514	0.888 ± 0.037603	0.756 ± 0.038845	0.945 ± 0.046945
precision_recall_auc	0.914 ± 0.024016	0.813 ± 0.065402	0.11411 ± 0.013437	0.772 ± 0.098339	0.626 ± 0.130804	0.3660 ± 0.033408	0.712 ± 0.116197	0.667 ± 0.122850	0.783 ± 0.060573	0.930 ± 0.074602	0.912 ± 0.024499	0.901 ± 0.028131	0.667 ± 0.120014	0.959 ± 0.039800
roc_auc	0.919 ± 0.021931	0.838 ± 0.036420	0.11142 ± 0.011030	0.811 ± 0.048916	0.677 ± 0.072839	0.3565 ± 0.029890	0.743 ± 0.064849	0.709 ± 0.065299	0.810 ± 0.041984	0.933 ± 0.055752	0.917 ± 0.022746	0.916 ± 0.020966	0.722 ± 0.078567	0.955 ± 0.037113
