	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.922 ± 0.016082	0.858 ± 0.015813	0.10439 ± 0.009704	0.839 ± 0.018488	0.717 ± 0.031626	0.3404 ± 0.024641	0.762 ± 0.046769	0.739 ± 0.038009	0.833 ± 0.012204	0.929 ± 0.045831	0.920 ± 0.016282	0.898 ± 0.028871	0.767 ± 0.023424	0.950 ± 0.033539
precision_recall_auc	0.910 ± 0.015379	0.768 ± 0.055056	0.11792 ± 0.016191	0.695 ± 0.090112	0.535 ± 0.110112	0.3761 ± 0.052585	0.713 ± 0.075007	0.616 ± 0.091619	0.729 ± 0.047874	0.983 ± 0.052705	0.908 ± 0.015783	0.889 ± 0.023503	0.544 ± 0.107344	0.991 ± 0.028748
roc_auc	0.917 ± 0.016952	0.767 ± 0.063191	0.11528 ± 0.016584	0.690 ± 0.106343	0.534 ± 0.126382	0.3642 ± 0.053669	0.721 ± 0.059921	0.619 ± 0.097799	0.729 ± 0.057289	0.992 ± 0.026352	0.915 ± 0.017411	0.907 ± 0.023450	0.539 ± 0.128434	0.995 ± 0.014374
